Temp	date	dt	vW	dW	method	ef	aer	wd	lg_aer	lg_ef	season1	season2	season3	h	t	season4
-1.66666667	28JAN2017	28JAN2017:07:00:00	2.23814955	129.971832	1	0.98585177	856.74984615	E	6.7531459812	-0.01424927	W	W	W	7	2119	3
-1.66666667	28JAN2017	28JAN2017:07:00:00	2.23814955	129.971832	4	0.743177034	794.89785385	E	6.6782136207	-0.296820993	W	W	W	7	2119	3
-1.66666667	28JAN2017	28JAN2017:21:00:00	1.81954363	135.013909	1	0.97175322	1039.3816231	E	6.9463812221	-0.028653396	W	W	W	21	2133	3
-1.66666667	28JAN2017	28JAN2017:21:00:00	1.81954363	135.013909	4	0.683088436	1266.4209	E	7.1439500119	-0.381130946	W	W	W	21	2133	3
-1.66666667	08FEB2017	08FEB2017:01:00:00	0.858106266	106.688538	1	1.10693027	591.98310692	E	6.3834780989	0.1015906617	W	W	W	1	2377	3
-1.66666667	08FEB2017	08FEB2017:01:00:00	0.858106266	106.688538	4	0.918322228	709.38988231	E	6.5644052799	-0.085206939	W	W	W	1	2377	3
-1.66666667	08FEB2017	08FEB2017:02:00:00	0.736188928	106.21248	1	0.97798688	468.91857	E	6.1504291286	-0.022259024	W	W	W	2	2378	3
-1.66666667	08FEB2017	08FEB2017:02:00:00	0.736188928	106.21248	4	0.923386632	616.29297692	E	6.4237224624	-0.079707246	W	W	W	2	2378	3
-1.66666667	13FEB2017	13FEB2017:19:00:00	1.29549923	117.035202	1	1.04732355	520.09806462	E	6.2540173796	0.0462379099	W	W	W	19	2515	3
-1.66666667	13FEB2017	13FEB2017:19:00:00	1.29549923	117.035202	4	0.803948284	615.34016538	E	6.4221752293	-0.218220335	W	W	W	19	2515	3
-1.66666667	14FEB2017	14FEB2017:10:00:00	1.6709491	131.426665	1	0.81039877	2253.6743846	E	7.720317223	-0.210228844	W	W	W	10	2530	3
-1.66666667	14FEB2017	14FEB2017:10:00:00	1.6709491	131.426665	4	0.938685835	1957.8252308	E	7.5795895601	-0.06327443	W	W	W	10	2530	3
-1.58333333	27JAN2017	27JAN2017:07:00:00	4.06858708	133.726534	1	1.50344714	5226.2547	E	8.561450182	0.4077605649	W	W	W	7	2095	3
-1.58333333	27JAN2017	27JAN2017:07:00:00	4.06858708	133.726534	4	0.679950969	2836.3593385	E	7.9502765857	-0.385734588	W	W	W	7	2095	3
-1.58333333	02FEB2017	02FEB2017:06:00:00	4.39028549	132.57413	1	0.6501808	1506.7641923	E	7.3177197115	-0.430504801	W	W	W	6	2238	3
-1.58333333	02FEB2017	02FEB2017:06:00:00	4.39028549	132.57413	4	0.418099918	2180.0866154	E	7.6871198868	-0.872034837	W	W	W	6	2238	3
-1.58333333	08FEB2017	08FEB2017:17:00:00	1.73490686	118.113028	1	0.98396408	684.08748923	E	6.5280858177	-0.016165887	W	W	W	17	2393	3
-1.58333333	08FEB2017	08FEB2017:17:00:00	1.73490686	118.113028	4	0.975162905	838.72403077	E	6.731881726	-0.02515074	W	W	W	17	2393	3
-1.58333333	09FEB2017	09FEB2017:09:00:00	0.690961252	109.110166	1	1.31406591	570.99140385	E	6.347374155	0.2731260786	W	W	W	9	2409	3
-1.58333333	09FEB2017	09FEB2017:09:00:00	0.690961252	109.110166	4	1.16860578	691.45284462	E	6.5387949559	0.1558113972	W	W	W	9	2409	3
-1.58333333	13FEB2017	13FEB2017:03:00:00	0.644695576	98.9942272	1	0.89085755	364.32732692	E	5.8980527133	-0.115570741	W	W	W	3	2499	3
-1.58333333	13FEB2017	13FEB2017:03:00:00	0.644695576	98.9942272	4	0.7775924	388.46257538	E	5.9621968341	-0.2515528	W	W	W	3	2499	3
-1.5	07JAN2017	07JAN2017:10:00:00	3.10012429	184.594776	1	1.28550515	1374.9688769	S	7.2261863749	0.2511517539	W	W	W	10	1618	3
-1.5	07JAN2017	07JAN2017:10:00:00	3.10012429	184.594776	4	0.940463664	1265.5053308	S	7.1432267924	-0.061382266	W	W	W	10	1618	3
-1.5	10JAN2017	10JAN2017:08:00:00	4.98085379	143.628713	1	1.04417343	1814.8680308	E	7.5037680337	0.0432255964	W	W	W	8	1688	3
-1.5	10JAN2017	10JAN2017:08:00:00	4.98085379	143.628713	4	0.713115134	2974.7009154	E	7.9978987803	-0.338112393	W	W	W	8	1688	3
-1.5	29JAN2017	29JAN2017:03:00:00	2.09758751	163.937596	1	0.62308762	1443.9770077	S	7.2751563967	-0.473068128	W	W	W	3	2139	3
-1.5	29JAN2017	29JAN2017:03:00:00	2.09758751	163.937596	4	0.32972409	1964.8811769	S	7.5831870527	-1.109499065	W	W	W	3	2139	3
-1.5	08FEB2017	08FEB2017:13:00:00	0.402787529	100.877023	1	1.04225285	905.76494615	E	6.8087798311	0.0413845722	W	W	W	13	2389	3
-1.5	08FEB2017	08FEB2017:13:00:00	0.402787529	100.877023	4	1.00886819	967.45066154	E	6.8746644278	0.0088290985	W	W	W	13	2389	3
-1.5	11FEB2017	11FEB2017:05:00:00	2.32127302	109.96511	1	0.7402772	686.22338923	E	6.531203215	-0.300730568	W	W	W	5	2453	3
-1.5	11FEB2017	11FEB2017:05:00:00	2.32127302	109.96511	4	0.596817975	889.13461538	E	6.7902486474	-0.516143112	W	W	W	5	2453	3
-1.5	13FEB2017	13FEB2017:20:00:00	1.15310126	109.480728	1	1.00144983	480.16842462	E	6.174136927	0.00144878	W	W	W	20	2516	3
-1.5	13FEB2017	13FEB2017:20:00:00	1.15310126	109.480728	4	0.786771874	565.85412462	E	6.3383363146	-0.23981694	W	W	W	20	2516	3
-1.5	14FEB2017	14FEB2017:03:00:00	1.28159877	119.598386	1	0.67400952	360.45834462	E	5.8873764011	-0.394511044	W	W	W	3	2523	3
-1.5	14FEB2017	14FEB2017:03:00:00	1.28159877	119.598386	4	0.607998733	415.77320077	E	6.0301399211	-0.497582481	W	W	W	3	2523	3
-1.41666667	09NOV2016	09NOV2016:08:00:00	2.68715091	161.075501	1	0.73875328	2054.4322154	S	7.6277547945	-0.30279127	W	T	T	8	200	2
-1.41666667	09NOV2016	09NOV2016:08:00:00	2.68715091	161.075501	4	0.979375779	5106.7315154	S	8.5383148534	-0.02083987	W	T	T	8	200	2
-1.41666667	27JAN2017	27JAN2017:08:00:00	4.19285147	136.47049	1	0.9291553	4306.5496154	E	8.3678923092	-0.073479385	W	W	W	8	2096	3
-1.41666667	27JAN2017	27JAN2017:08:00:00	4.19285147	136.47049	4	0.669324404	3988.6164231	E	8.2911996886	-0.401486428	W	W	W	8	2096	3
-1.41666667	28JAN2017	28JAN2017:00:00:00	1.73974033	129.626753	1	0.95991205	834.20706154	E	6.7264816468	-0.040913613	W	W	W	0	2112	3
-1.41666667	28JAN2017	28JAN2017:00:00:00	1.73974033	129.626753	4	0.725524526	992.28382308	E	6.9000091783	-0.320860402	W	W	W	0	2112	3
-1.41666667	08FEB2017	08FEB2017:05:00:00	0.778550924	105.208941	1	0.87800426	508.68365385	E	6.2318263181	-0.130103833	W	W	W	5	2381	3
-1.41666667	08FEB2017	08FEB2017:05:00:00	0.778550924	105.208941	4	0.701279117	609.44332154	E	6.4125459529	-0.354849301	W	W	W	5	2381	3
-1.41666667	08FEB2017	08FEB2017:09:00:00	1.44660506	111.859276	1	1.10565281	614.95192538	E	6.4215440946	0.1004359388	W	W	W	9	2385	3
-1.41666667	08FEB2017	08FEB2017:09:00:00	1.44660506	111.859276	4	1.08799925	714.72426154	E	6.5718968201	0.0843404591	W	W	W	9	2385	3
-1.41666667	08FEB2017	08FEB2017:10:00:00	0.901701152	111.068816	1	1.35696766	589.63318462	E	6.3795006226	0.3052525486	W	W	W	10	2386	3
-1.41666667	08FEB2017	08FEB2017:10:00:00	0.901701152	111.068816	4	1.13368868	794.80483077	E	6.6780965886	0.125476635	W	W	W	10	2386	3
-1.41666667	08FEB2017	08FEB2017:15:00:00	1.48615763	112.091671	1	0.86336618	1000.4057692	E	6.9081609659	-0.146916367	W	W	W	15	2391	3
-1.41666667	08FEB2017	08FEB2017:15:00:00	1.48615763	112.091671	4	0.813306819	955.67387692	E	6.8624167219	-0.206646849	W	W	W	15	2391	3
-1.41666667	13FEB2017	13FEB2017:04:00:00	0.271177391	69.0092353	1	0.93098338	380.73728615	E	5.9421095996	-0.071513854	W	W	W	4	2500	3
-1.41666667	13FEB2017	13FEB2017:04:00:00	0.271177391	69.0092353	4	0.755425583	401.42617308	E	5.9950236387	-0.280474002	W	W	W	4	2500	3
-1.33333333	05JAN2017	05JAN2017:16:00:00	1.329871	349.111134	1	2.27892655	1440.3566615	N	7.2726460435	0.8237045207	W	W	W	16	1576	3
-1.33333333	05JAN2017	05JAN2017:16:00:00	1.329871	349.111134	4	1.35022728	908.44542308	N	6.8117348124	0.3002729338	W	W	W	16	1576	3
-1.33333333	08FEB2017	08FEB2017:00:00:00	0.836531696	105.861217	1	1.49873591	612.92677538	E	6.4182454759	0.4046220261	W	W	W	0	2376	3
-1.33333333	08FEB2017	08FEB2017:00:00:00	0.836531696	105.861217	4	0.942832229	715.08123769	E	6.5723961554	-0.058866924	W	W	W	0	2376	3
-1.33333333	08FEB2017	08FEB2017:03:00:00	0.731492431	105.585483	1	0.97837087	485.85634846	E	6.1859130009	-0.021866468	W	W	W	3	2379	3
-1.33333333	08FEB2017	08FEB2017:03:00:00	0.731492431	105.585483	4	0.807692976	607.06749077	E	6.4086399723	-0.213573273	W	W	W	3	2379	3
-1.33333333	08FEB2017	08FEB2017:04:00:00	0.889474321	106.890901	1	0.84584525	420.04448231	E	6.0403606159	-0.167418856	W	W	W	4	2380	3
-1.33333333	08FEB2017	08FEB2017:04:00:00	0.889474321	106.890901	4	0.670131366	576.37065385	E	6.35675095	-0.400281517	W	W	W	4	2380	3
-1.33333333	08FEB2017	08FEB2017:08:00:00	1.25299102	108.516564	1	1.30538094	625.89526923	E	6.4391830556	0.2664949062	W	W	W	8	2384	3
-1.33333333	08FEB2017	08FEB2017:08:00:00	1.25299102	108.516564	4	0.965736372	629.45149231	E	6.444848793	-0.034864389	W	W	W	8	2384	3
-1.33333333	11FEB2017	11FEB2017:00:00:00	1.2457724	108.208713	1	1.12741686	540.56624923	E	6.2926171998	0.1199290513	W	W	W	0	2448	3
-1.33333333	11FEB2017	11FEB2017:00:00:00	1.2457724	108.208713	4	0.874780805	701.74536769	E	6.5535706141	-0.133781933	W	W	W	0	2448	3
-1.25	06JAN2017	06JAN2017:16:00:00	0.507721191	169.043952	1	1.0180606	524.29083538	S	6.2620465597	0.0178994448	W	W	W	16	1600	3
-1.25	06JAN2017	06JAN2017:16:00:00	0.507721191	169.043952	4	1.09260479	599.69877385	S	6.3964274856	0.088564561	W	W	W	16	1600	3
-1.25	08FEB2017	08FEB2017:12:00:00	0.448670482	101.903302	1	0.97071418	899.83424615	E	6.8022105754	-0.02972321	W	W	W	12	2388	3
-1.25	08FEB2017	08FEB2017:12:00:00	0.448670482	101.903302	4	0.943646434	828.70383077	E	6.7198628305	-0.058003723	W	W	W	12	2388	3
-1.25	08FEB2017	08FEB2017:14:00:00	1.62421958	110.888638	1	1.63852836	1752.5604538	E	7.4688331141	0.4937984975	W	W	W	14	2390	3
-1.25	08FEB2017	08FEB2017:14:00:00	1.62421958	110.888638	4	1.26080809	1440.9196846	E	7.2730368586	0.2317528567	W	W	W	14	2390	3
-1.25	09FEB2017	09FEB2017:16:00:00	0.491363772	98.590569	1	1.46442016	727.22712154	E	6.589238838	0.3814593689	W	W	W	16	2416	3
-1.25	09FEB2017	09FEB2017:16:00:00	0.491363772	98.590569	4	1.14838597	725.81776615	E	6.5872989725	0.1383574522	W	W	W	16	2416	3
-1.25	13FEB2017	13FEB2017:01:00:00	0.881688788	102.565087	1	1.01418272	414.76269615	E	6.0277065402	0.0140830862	W	W	W	1	2497	3
-1.25	13FEB2017	13FEB2017:01:00:00	0.881688788	102.565087	4	0.913308025	428.06618308	E	6.059277817	-0.090682079	W	W	W	1	2497	3
-1.25	14FEB2017	14FEB2017:05:00:00	0.803543141	120.353303	1	0.79903943	427.32397846	E	6.0575424573	-0.224344985	W	W	W	5	2525	3
-1.25	14FEB2017	14FEB2017:05:00:00	0.803543141	120.353303	4	0.695978561	417.72908077	E	6.0348330903	-0.362436422	W	W	W	5	2525	3
-1.16666667	08FEB2017	08FEB2017:19:00:00	2.08357727	130.083165	1	0.90107656	447.4722	E	6.1036144129	-0.104165053	W	W	W	19	2395	3
-1.16666667	08FEB2017	08FEB2017:19:00:00	2.08357727	130.083165	4	0.810772986	578.13206462	E	6.3598023281	-0.209767183	W	W	W	19	2395	3
-1.16666667	09FEB2017	09FEB2017:10:00:00	0.974320734	113.556247	1	1.17779684	712.04091231	E	6.5681353709	0.1636456086	W	W	W	10	2410	3
-1.16666667	09FEB2017	09FEB2017:10:00:00	0.974320734	113.556247	4	0.946815482	868.03573846	E	6.7662328872	-0.05465105	W	W	W	10	2410	3
-1.16666667	09FEB2017	09FEB2017:14:00:00	0.997167267	112.644922	1	0.66289198	1843.4661154	E	7.5194028369	-0.411143228	W	W	W	14	2414	3
-1.16666667	09FEB2017	09FEB2017:14:00:00	0.997167267	112.644922	4	1.11927243	2122.2511615	E	7.6602326729	0.1126788581	W	W	W	14	2414	3
-1.16666667	10FEB2017	10FEB2017:17:00:00	1.33460669	107.169142	1	0.70325126	698.46538	E	6.5488856141	-0.35204104	W	W	W	17	2441	3
-1.16666667	10FEB2017	10FEB2017:17:00:00	1.33460669	107.169142	4	0.708791243	1019.5393615	E	6.9271061979	-0.344194234	W	W	W	17	2441	3
-1.16666667	10FEB2017	10FEB2017:23:00:00	1.38504279	108.397832	1	0.98839235	528.58937077	E	6.2702118937	-0.011675545	W	W	W	23	2447	3
-1.16666667	10FEB2017	10FEB2017:23:00:00	1.38504279	108.397832	4	0.773289433	638.75505615	E	6.4595210572	-0.257101872	W	W	W	23	2447	3
-1.16666667	11FEB2017	11FEB2017:09:00:00	1.62679328	110.335645	1	0.77875691	984.40005385	E	6.8920323732	-0.250056336	W	W	W	9	2457	3
-1.16666667	11FEB2017	11FEB2017:09:00:00	1.62679328	110.335645	4	0.793734796	1226.2959923	E	7.1117535166	-0.231005884	W	W	W	9	2457	3
-1.08333333	12NOV2016	12NOV2016:20:00:00	0.640502959	129.754111	1	1.26530068	549.80180615	E	6.3095578608	0.2353097856	W	T	T	20	284	2
-1.08333333	12NOV2016	12NOV2016:20:00:00	0.640502959	129.754111	4	1.12368756	651.02359538	E	6.4785458864	0.1166157413	W	T	T	20	284	2
-1.08333333	06JAN2017	06JAN2017:09:00:00	1.14310821	300.408339	1	1.04457998	518.73561231	W	6.2513943358	0.0436148716	W	W	W	9	1593	3
-1.08333333	06JAN2017	06JAN2017:09:00:00	1.14310821	300.408339	4	0.812961872	560.52947692	W	6.3288818315	-0.207071068	W	W	W	9	1593	3
-1.08333333	10JAN2017	10JAN2017:07:00:00	4.1992826	142.757449	1	1.03840523	1804.8423692	E	7.4982285369	0.0376861035	W	W	W	7	1687	3
-1.08333333	10JAN2017	10JAN2017:07:00:00	4.1992826	142.757449	4	0.671909266	2802.8140308	E	7.9383792025	-0.397631968	W	W	W	7	1687	3
-1.08333333	07FEB2017	07FEB2017:16:00:00	0.365221677	106.326545	1	0.43864651	3049.6295154	E	8.0227753919	-0.824061407	W	W	W	16	2368	3
-1.08333333	07FEB2017	07FEB2017:16:00:00	0.365221677	106.326545	4	0.693935959	2412.2471385	E	7.7883140146	-0.365375601	W	W	W	16	2368	3
-1.08333333	08FEB2017	08FEB2017:06:00:00	0.526599624	103.047407	1	1.26268709	836.06269231	E	6.7287036011	0.2332420613	W	W	W	6	2382	3
-1.08333333	08FEB2017	08FEB2017:06:00:00	0.526599624	103.047407	4	0.833678409	799.45302308	E	6.6839277727	-0.181907552	W	W	W	6	2382	3
-1.08333333	10FEB2017	10FEB2017:12:00:00	2.43494609	112.088924	1	0.65812473	3050.3477923	E	8.0230108934	-0.418360806	W	W	W	12	2436	3
-1.08333333	10FEB2017	10FEB2017:12:00:00	2.43494609	112.088924	4	0.674129717	2083.0196	E	7.6415738507	-0.394332728	W	W	W	12	2436	3
-1.08333333	10FEB2017	10FEB2017:22:00:00	1.10744691	108.229918	1	1.19103725	636.96327846	E	6.4567120063	0.1748245661	W	W	W	22	2446	3
-1.08333333	10FEB2017	10FEB2017:22:00:00	1.10744691	108.229918	4	0.866977821	777.74761538	E	6.6564020697	-0.142741884	W	W	W	22	2446	3
-1	12NOV2016	12NOV2016:22:00:00	0.822993903	135.223866	1	2.35735622	936.52541538	E	6.8421766602	0.8575407453	W	T	T	22	286	2
-1	12NOV2016	12NOV2016:22:00:00	0.822993903	135.223866	4	1.29257477	738.61218308	E	6.6047729971	0.2566361749	W	T	T	22	286	2
-1	05JAN2017	05JAN2017:15:00:00	1.54140863	347.781288	1	1.28295814	1114.9487462	N	7.0165637153	0.2491684584	W	W	W	15	1575	3
-1	05JAN2017	05JAN2017:15:00:00	1.54140863	347.781288	4	1.17401356	1194.4635692	N	7.0854524675	0.1604282716	W	W	W	15	1575	3
-1	28JAN2017	28JAN2017:01:00:00	1.5322461	129.501793	1	0.7889233	645.28008538	E	6.4696844634	-0.237086175	W	W	W	1	2113	3
-1	28JAN2017	28JAN2017:01:00:00	1.5322461	129.501793	4	0.699129563	956.18402308	E	6.8629503873	-0.357919199	W	W	W	1	2113	3
-1	29JAN2017	29JAN2017:04:00:00	1.70433827	159.815859	1	0.56820217	1975.1737231	S	7.5884116345	-0.56527799	W	W	W	4	2140	3
-1	29JAN2017	29JAN2017:04:00:00	1.70433827	159.815859	4	0.239831175	2223.191	S	7.7066988302	-1.427820041	W	W	W	4	2140	3
-1	08FEB2017	08FEB2017:18:00:00	2.25306749	123.251176	1	0.98358675	547.06012462	E	6.3045587134	-0.01654944	W	W	W	18	2394	3
-1	08FEB2017	08FEB2017:18:00:00	2.25306749	123.251176	4	0.913484528	680.45094615	E	6.5227557345	-0.09048884	W	W	W	18	2394	3
-1	13FEB2017	13FEB2017:00:00:00	0.248353126	59.9144675	1	0.96535083	536.91750769	N	6.2858444657	-0.035263689	W	W	W	0	2496	3
-1	13FEB2017	13FEB2017:00:00:00	0.248353126	59.9144675	4	1.05149844	501.28445154	N	6.2171737075	0.0502162326	W	W	W	0	2496	3
-1	13FEB2017	13FEB2017:02:00:00	1.22808178	106.424109	1	0.95008872	366.96450692	E	5.905265132	-0.051199909	W	W	W	2	2498	3
-1	13FEB2017	13FEB2017:02:00:00	1.22808178	106.424109	4	0.904807293	431.35187769	E	6.0669241786	-0.100033294	W	W	W	2	2498	3
-0.916666667	12NOV2016	12NOV2016:21:00:00	0.463663315	157.697846	1	0.85023124	514.01006615	S	6.2422428492	-0.162246919	W	T	T	21	285	2
-0.916666667	12NOV2016	12NOV2016:21:00:00	0.463663315	157.697846	4	0.919558928	613.73826462	S	6.4195685581	-0.08386115	W	T	T	21	285	2
-0.916666667	05JAN2017	05JAN2017:14:00:00	0.739780864	351.581657	1	2.02076677	2007.0147	N	7.6044036731	0.7034770285	W	W	W	14	1574	3
-0.916666667	05JAN2017	05JAN2017:14:00:00	0.739780864	351.581657	4	1.22995272	2052.2585	N	7.626696173	0.2069757296	W	W	W	14	1574	3
-0.916666667	28JAN2017	28JAN2017:05:00:00	1.6614381	110.657837	1	0.77339837	672.11822692	E	6.510434258	-0.256961007	W	W	W	5	2117	3
-0.916666667	28JAN2017	28JAN2017:05:00:00	1.6614381	110.657837	4	0.601544346	687.47741923	E	6.5330289842	-0.508255021	W	W	W	5	2117	3
-0.916666667	02FEB2017	02FEB2017:09:00:00	4.16845061	134.206568	1	0.82028761	1267.3192846	E	7.1446591491	-0.198100256	W	W	W	9	2241	3
-0.916666667	02FEB2017	02FEB2017:09:00:00	4.16845061	134.206568	4	0.591636014	2146.0528615	E	7.6713855555	-0.524863674	W	W	W	9	2241	3
-0.916666667	07FEB2017	07FEB2017:17:00:00	0.193189856	78.0462492	1	0.80469322	3729.6793077	E	8.2240775325	-0.217294167	W	W	W	17	2369	3
-0.916666667	07FEB2017	07FEB2017:17:00:00	0.193189856	78.0462492	4	0.837498469	2253.9069231	E	7.7204203996	-0.177335843	W	W	W	17	2369	3
-0.916666667	07FEB2017	07FEB2017:22:00:00	0.750488268	102.99476	1	1.50289924	803.74616923	E	6.6892835094	0.4073960693	W	W	W	22	2374	3
-0.916666667	07FEB2017	07FEB2017:22:00:00	0.750488268	102.99476	4	1.06966857	939.37560769	E	6.8452154074	0.0673488528	W	W	W	22	2374	3
-0.916666667	09FEB2017	09FEB2017:02:00:00	0.214002449	75.8252667	1	0.81167541	331.94480385	E	5.8049687016	-0.20865476	W	W	W	2	2402	3
-0.916666667	09FEB2017	09FEB2017:02:00:00	0.214002449	75.8252667	4	0.950093892	400.32709462	E	5.9922819495	-0.051194466	W	W	W	2	2402	3
-0.916666667	10FEB2017	10FEB2017:16:00:00	1.64824533	109.095649	1	0.89568501	830.28357692	E	6.7217673014	-0.110166479	W	W	W	16	2440	3
-0.916666667	10FEB2017	10FEB2017:16:00:00	1.64824533	109.095649	4	0.750893831	1044.0972077	E	6.9509078749	-0.286491007	W	W	W	16	2440	3
-0.916666667	14FEB2017	14FEB2017:04:00:00	0.425292157	107.104462	1	0.71315573	413.17643	E	6.023874693	-0.338055467	W	W	W	4	2524	3
-0.916666667	14FEB2017	14FEB2017:04:00:00	0.425292157	107.104462	4	0.602140555	415.17018462	E	6.0286885196	-0.507264381	W	W	W	4	2524	3
-0.833333333	09NOV2016	09NOV2016:09:00:00	2.61183165	160.35802	1	1.09922441	3056.8825923	S	8.025150915	0.0946048493	W	T	T	9	201	2
-0.833333333	09NOV2016	09NOV2016:09:00:00	2.61183165	160.35802	4	0.596534323	5529.7637385	S	8.61790037	-0.516618498	W	T	T	9	201	2
-0.833333333	05JAN2017	05JAN2017:19:00:00	1.21378105	344.567806	1	1.47338056	682.89837538	N	6.526346057	0.3875594612	W	W	W	19	1579	3
-0.833333333	05JAN2017	05JAN2017:19:00:00	1.21378105	344.567806	4	1.14387319	649.19355154	N	6.4757309027	0.1344200389	W	W	W	19	1579	3
-0.833333333	28JAN2017	28JAN2017:02:00:00	1.81144085	126.306064	1	0.7368487	683.04522923	E	6.5265610788	-0.3053727	W	W	W	2	2114	3
-0.833333333	28JAN2017	28JAN2017:02:00:00	1.81144085	126.306064	4	0.62854082	699.17497231	E	6.5499010289	-0.464354305	W	W	W	2	2114	3
-0.833333333	07FEB2017	07FEB2017:23:00:00	0.516710392	101.847927	1	1.19802185	555.27214	E	6.3194583359	0.1806717383	W	W	W	23	2375	3
-0.833333333	07FEB2017	07FEB2017:23:00:00	0.516710392	101.847927	4	0.918259459	702.83367462	E	6.5551202701	-0.085275293	W	W	W	23	2375	3
-0.833333333	09FEB2017	09FEB2017:13:00:00	1.70999424	116.639953	1	1.23470429	1320.6325692	E	7.1858661199	0.2108315001	W	W	W	13	2413	3
-0.833333333	09FEB2017	09FEB2017:13:00:00	1.70999424	116.639953	4	1.17365265	1659.5915769	E	7.4143268131	0.1601208088	W	W	W	13	2413	3
-0.833333333	10FEB2017	10FEB2017:18:00:00	1.84499624	108.546488	1	0.90151111	596.91733385	E	6.3917786345	-0.103682913	W	W	W	18	2442	3
-0.833333333	10FEB2017	10FEB2017:18:00:00	1.84499624	108.546488	4	0.820431311	937.63328462	E	6.843358918	-0.197925088	W	W	W	18	2442	3
-0.833333333	12FEB2017	12FEB2017:01:00:00	0.673607906	105.579413	1	0.69120393	417.86958462	E	6.0351693853	-0.369320376	W	W	W	1	2473	3
-0.833333333	12FEB2017	12FEB2017:01:00:00	0.673607906	105.579413	4	0.629673833	648.55121308	E	6.4747409722	-0.462553319	W	W	W	1	2473	3
-0.75	05JAN2017	05JAN2017:22:00:00	0.858624251	330.644214	1	1.27501044	571.89255769	W	6.3489511375	0.2429543668	W	W	W	22	1582	3
-0.75	05JAN2017	05JAN2017:22:00:00	0.858624251	330.644214	4	1.2377719	688.43510923	W	6.5344210642	0.2133129085	W	W	W	22	1582	3
-0.75	07JAN2017	07JAN2017:11:00:00	2.89156026	191.872291	1	0.77230106	767.04526923	S	6.6425458208	-0.258380831	W	W	W	11	1619	3
-0.75	07JAN2017	07JAN2017:11:00:00	2.89156026	191.872291	4	0.738299757	905.81073077	S	6.8088303778	-0.303405362	W	W	W	11	1619	3
-0.75	09JAN2017	09JAN2017:22:00:00	3.84017841	153.798806	1	1.08766289	2160.5218769	S	7.6781050812	0.0840312567	W	W	W	22	1678	3
-0.75	09JAN2017	09JAN2017:22:00:00	3.84017841	153.798806	4	0.684045241	3356.9861846	S	8.1187988816	-0.379731222	W	W	W	22	1678	3
-0.75	27JAN2017	27JAN2017:06:00:00	4.1297201	126.84178	1	0.98473774	1141.0422846	E	7.0396974084	-0.015379927	W	W	W	6	2094	3
-0.75	27JAN2017	27JAN2017:06:00:00	4.1297201	126.84178	4	0.721623511	1400.0897231	E	7.2442916015	-0.326251729	W	W	W	6	2094	3
-0.75	28JAN2017	28JAN2017:06:00:00	1.68451716	114.111809	1	1.16951822	903.43494615	E	6.8062041054	0.1565918862	W	W	W	6	2118	3
-0.75	28JAN2017	28JAN2017:06:00:00	1.68451716	114.111809	4	0.821615437	856.82524615	E	6.7532339843	-0.196482832	W	W	W	6	2118	3
-0.75	28JAN2017	28JAN2017:18:00:00	1.80931628	130.203117	1	1.48115584	1471.0760231	E	7.2937494005	0.3928227559	W	W	W	18	2130	3
-0.75	28JAN2017	28JAN2017:18:00:00	1.80931628	130.203117	4	0.930569113	1232.3149923	E	7.116649787	-0.071958931	W	W	W	18	2130	3
-0.75	28JAN2017	28JAN2017:19:00:00	1.91276607	136.821129	1	0.77884269	773.54237692	E	6.6509804545	-0.249946192	W	W	W	19	2131	3
-0.75	28JAN2017	28JAN2017:19:00:00	1.91276607	136.821129	4	0.760080852	919.01870769	E	6.8233064787	-0.274330467	W	W	W	19	2131	3
-0.75	02FEB2017	02FEB2017:00:00:00	6.05622224	142.532516	1	0.95943607	2223.4490923	E	7.7068149144	-0.041409594	W	W	W	0	2232	3
-0.75	02FEB2017	02FEB2017:00:00:00	6.05622224	142.532516	4	0.552464977	3292.2314923	E	8.099320879	-0.593365238	W	W	W	0	2232	3
-0.75	02FEB2017	02FEB2017:05:00:00	4.27618055	139.731184	1	0.5152625	1194.0972154	E	7.0851457106	-0.663078799	W	W	W	5	2237	3
-0.75	02FEB2017	02FEB2017:05:00:00	4.27618055	139.731184	4	0.396503115	1837.7555692	E	7.5163003067	-0.925071382	W	W	W	5	2237	3
-0.75	07FEB2017	07FEB2017:15:00:00	0.56734075	114.459761	1	0.55512359	2572.9469385	E	7.8528071896	-0.588564505	W	W	W	15	2367	3
-0.75	07FEB2017	07FEB2017:15:00:00	0.56734075	114.459761	4	0.962066786	2229.5456538	E	7.709553101	-0.038671407	W	W	W	15	2367	3
-0.666666667	05JAN2017	05JAN2017:21:00:00	1.19297713	340.37424	1	1.24967664	560.52935	N	6.3288816051	0.2228848298	W	W	W	21	1581	3
-0.666666667	05JAN2017	05JAN2017:21:00:00	1.19297713	340.37424	4	1.0942991	553.30646615	N	6.3159120364	0.090114067	W	W	W	21	1581	3
-0.666666667	27JAN2017	27JAN2017:00:00:00	2.23566533	121.415164	1	1.19421305	1107.0135846	E	7.0094212042	0.1774874329	W	W	W	0	2088	3
-0.666666667	27JAN2017	27JAN2017:00:00:00	2.23566533	121.415164	4	0.868665092	1035.3042077	E	6.942450583	-0.140797623	W	W	W	0	2088	3
-0.666666667	28JAN2017	28JAN2017:03:00:00	1.60766962	126.229253	1	0.59129979	632.45084538	E	6.4496025028	-0.525432131	W	W	W	3	2115	3
